date,open,high,low,close
19-03-2024,999.0,999.0,999.0,999.0
20-03-2024,999.0,1000.0,999.0,1000.0
21-03-2024,1000.0,1000.0,1000.0,1000.0
26-03-2024,958.0,958.0,958.0,958.0
01-04-2024,975.0,975.0,958.0,958.0
02-04-2024,1020.0,1020.0,1020.0,1020.0
03-04-2024,1000.0,1000.0,1000.0,1000.0
08-04-2024,1000.0,1000.0,1000.0,1000.0
15-04-2024,1000.85,1000.85,1000.85,1000.85
24-04-2024,1000.85,1000.85,1000.85,1000.85
26-04-2024,1000.0,1000.0,1000.0,1000.0
29-04-2024,1000.0,1000.0,1000.0,1000.0
30-04-2024,1000.0,1000.0,1000.0,1000.0
02-05-2024,1000.0,1000.0,1000.0,1000.0
07-05-2024,1000.0,1000.0,1000.0,1000.0
15-05-2024,1001.0,1001.0,1001.0,1001.0
17-05-2024,1000.0,1000.0,1000.0,1000.0
28-05-2024,1000.0,1000.0,1000.0,1000.0
03-06-2024,1000.0,1000.0,1000.0,1000.0
07-06-2024,999.99,999.99,999.99,999.99
10-06-2024,1000.0,1000.0,1000.0,1000.0
11-06-2024,1000.0,1000.0,995.0,995.0
12-06-2024,995.0,995.0,995.0,995.0
18-06-2024,1001.0,1001.0,1001.0,1001.0
19-06-2024,1001.0,1001.0,1001.0,1001.0
21-06-2024,1000.0,1020.0,1000.0,1020.0
